CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
487,53.33660718918837,12472.437329167526,89469.25865729258,0,3.372741599364022,1
500,37.75088110559084,22985.437057451654,188047.07233942038,5,2.683624592612317,1
428,80.91943413428072,51515.81030223648,47633.387861915486,5,2.478172580309559,1
805,65.95812810575103,12067.836980596845,46214.77300318896,5,3.6125658984474045,1
787,61.44982853114538,176969.16234355446,73682.24385101174,6,3.0,1
721,51.264765240754,11691.373354136718,188618.83465468936,8,3.0,1
826,25.245093385811355,43843.93343746457,183739.02980143222,9,3.0,1
685,54.30178291990755,189962.4798452894,184353.989963524,6,1.0,1
640,62.72801509431309,139399.41073725309,167690.70671599885,0,3.9680055398556755,1
614,76.5941662959719,231507.45549815526,189814.07188509416,1,2.0,1
399,32.885323360629656,187436.2723253795,58479.68850333987,2,3.107925648906379,1
539,66.34983281126662,137308.63121414967,19799.238913950787,5,4.0,1
591,56.702925644500105,173967.55827795604,70940.3120003449,5,2.543595574911292,1
424,53.84888308175375,69846.71698907377,131855.7905330628,3,2.346222077043844,1
505,38.32230007160932,46434.959962337685,130620.44538989285,0,2.688234279754671,1
823,70.71389188649492,97889.85394747686,143326.62234475318,8,2.705555433204289,1
584,55.43310639590296,104943.04738668689,37628.816139185365,9,1.0895367773769737,1
380,22.81054146858849,74803.78598818187,163502.84266242187,7,3.0,1
387,41.85845629429316,174909.55093684007,115909.77834621492,5,2.5427695803804555,1
613,38.9614197658571,11660.429900078354,158264.20196598323,6,2.2700670422697864,1
445,55.78920931849775,222198.53675018097,28596.303933572755,7,1.1121823596641809,1
550,56.25592760689476,209694.7868380348,72866.13089123362,3,1.1046606339078964,1
356,70.29059170877555,133912.30858189845,192405.40856159857,7,3.467943781581668,1
392,37.511467456054156,88610.2624787809,175105.62451795657,3,2.5799053254158606,1
834,62.93607608426927,177340.53046967054,78779.77239217107,2,2.3940836485100316,1
756,34.749036522411195,38622.11130547275,70915.83870027598,3,3.3667951303451744,1
670,53.79720508842282,231334.0427181252,47888.7803008597,6,1.800310545730798,1
560,57.73480370405866,32317.56205384994,77288.83033610063,4,2.9234532371908704,1
523,47.55355111605333,219983.7141079155,154605.70384839573,6,2.0,1
488,32.603285179662734,94769.46897724412,177354.61638916557,3,3.801642589831367,1
661,73.52011573014867,34637.37227072259,29383.265276385308,8,3.0,1
610,25.11263708922161,90866.21452582131,172511.97797358216,2,3.0,1
716,34.87341587965503,29980.18187829689,146732.10806836074,5,3.0,1
724,58.933442955926644,66154.22796891913,190104.51645820172,2,4.0,1
406,65.77090580447484,54522.48152679291,60106.24637114192,3,3.0190911829604303,1
510,37.546173889135076,47320.04391248221,128204.65692471259,0,2.6224405654789593,1
479,22.200058666905562,147917.16043566953,118519.62761348375,8,2.0,1
457,66.97732112972685,97645.1225066833,126960.60564975963,7,1.5770204016905582,1
807,51.00967150900376,213709.52037550765,179906.6766083914,6,2.5577047797786134,1
440,74.58369508908137,154285.34938171305,92333.34857035094,2,3.192640742085969,1
589,23.165536021701293,35411.47833878592,143290.09229855952,6,3.0,1
332,32.51629703898496,157278.32317071757,81144.92496725956,4,2.911708875825089,1
624,77.6836874811528,17961.0496895153,23206.944200205704,5,2.0,1
832,61.86964832028521,59782.552700918386,94380.46482892153,6,1.2607033594295836,1
467,60.65846691428975,118396.51424766236,156435.7969404811,5,2.407862949206125,1
417,69.8171360870089,153294.63391767233,96174.67266597421,1,3.086938930523343,1
384,50.32097221561174,88758.72317507885,187011.30996404524,4,2.5233514501375995,1
479,41.0741448028188,217305.00471234194,156007.14142264798,5,2.1193494225354224,1
630,46.034733524610715,28514.274964812546,93293.77681170435,4,3.1741776208215735,1
483,84.53749375367323,196681.1510071118,32641.153424798646,5,3.5374937536732345,1
724,54.499,87050.91738207359,129242.64289543655,2,2.0,1
749,58.96244041812075,119088.16473470273,134885.15837424618,4,3.997652526132547,1
754,65.07839580905696,224683.71522500674,108513.7585545935,8,4.0,1
448,79.0834985575126,48944.75941307942,43692.42403196149,6,2.0150001326813785,1
450,39.30229149297209,115180.30847011745,76236.69991346794,6,1.3637946800774101,1
601,27.825717528272968,61270.339099316225,49702.145725998846,1,3.828375116464547,1
631,48.616378718743384,82989.78575472262,101034.9644933609,3,3.589039391964097,1
793,28.05648888417532,31799.910350768885,68175.6872165738,3,2.704325922783547,1
549,59.34666371317343,92810.83715750907,181063.59759631552,8,2.5758560155041392,1
580,64.32323988852438,143551.43172313488,197412.16832233913,2,1.5353520222951245,1
385,27.252817726554802,97095.92629089649,151345.62445400367,0,1.0795881473720423,1
339,22.728486015579218,112286.12726158122,78978.6701183295,3,1.1788088981633673,1
736,68.18000852313695,78741.56228018008,193005.14588159177,0,3.2606663825621016,1
367,24.586614009565103,229903.03271276163,93444.56510850023,1,2.8533464976087237,1
781,46.73017099074363,14715.407898228978,92106.25797385296,7,1.4095256486115453,1
632,81.35585848697669,118469.16642449098,177769.59644720788,3,3.0,1
757,74.85698196093037,5618.657304055025,53439.344201308115,4,2.0,1
377,87.6436029185084,227183.4903016121,78360.04222582538,2,2.1781985407457998,1
612,45.38346756398797,221620.75705637777,103244.22444908513,8,1.69224832227524,1
597,51.43604710883161,191367.57156634357,181940.17574075304,8,2.790168970318651,1
731,31.6331330112937,20222.913084298452,49972.25762813646,3,1.6627979648310474,1
692,58.487319310402576,177915.1484478575,160469.6812372859,9,1.262508604266544,1
384,48.29355103087497,175217.09808133595,127847.32760142167,2,2.059892509683275,1
563,54.244631223616466,43662.78022230438,191680.56133997906,7,3.0,1
489,67.68639110817506,111838.137823584,108386.97568400193,5,1.0,1
825,63.702152743926256,144620.71640270532,61504.215475383506,6,1.6406610094842127,1
340,68.47535906768087,123838.04894517387,117318.47269921165,0,2.5739227969573943,1
582,52.17438189952527,155683.58398866226,93643.90398420258,4,2.0905433721078,1
406,56.47382567867882,219767.167566757,30278.52411299694,7,2.076981828037896,1
396,42.33290195395419,71737.03744851255,114694.0815991923,8,3.8025184155931266,1
397,38.819601310234724,43535.77624622878,109178.82635649339,3,2.6721594759061102,1
583,72.81408809903124,46932.39722748702,86986.82164389256,2,1.6185911900968766,1
585,77.04175931703192,220934.39262874483,168273.85529991475,9,3.0,1
484,62.49932524489398,211859.48301625726,65417.36066163317,2,1.0,1
410,65.06835125809413,137876.5870774142,162314.88785696347,5,1.5422589810228085,1
363,77.16164378013131,123836.01148645548,143272.29249093248,5,2.068087267402544,1
447,54.139157091204225,69806.49315114008,85197.02387730754,3,2.721128073739035,1
496,80.8548577349049,203601.32365649045,179107.17484522218,4,1.0995775882691396,1
668,50.43063595361393,163380.96695693096,135713.02462548614,7,2.0,1
365,37.32163955252071,240375.63420377995,152911.89499803353,6,2.1909584099062354,1
459,82.31452764665242,96509.95815003179,119581.36667641447,5,1.05713271934333,1
635,29.14280667728415,120658.02977963953,182021.79643189174,2,1.8937741877619447,1
569,63.046110173758265,3605.6356627784953,146241.52111522437,6,1.9403818858598918,1
726,40.27433628321849,213071.06935640043,98031.48837490413,6,1.9919549477116116,1
625,40.536947555880495,188135.3196440281,176476.2064863962,4,1.8315739259104524,1
466,87.24844688758016,181190.54144687994,101307.56560522696,4,1.1503106224839688,1
767,36.77183123876268,215693.2667222888,141980.09037298348,9,3.0,1
653,50.07828294467319,71224.95121378155,83893.3727870077,5,1.8788811459128523,1
441,33.746661372946626,39831.67530907173,164881.89317994332,6,3.3149332274589325,1
354,49.6465483938937,241157.87782075736,163782.13216083442,1,3.7420421841456695,1
505,61.29215639899984,137335.81597415978,162617.64228115018,7,2.063077525825827,1
685,71.81185747012788,224664.87615518,122521.53678000352,4,2.598306075696019,1
556,55.83620629240777,209044.4526299133,73703.13533004862,3,1.0461885799252761,1
491,44.79666106422681,130360.42885152191,120008.42649144586,2,3.274895658257088,1
618,52.73760100578483,164556.55151949084,130893.62923555025,8,4.0,1
662,45.02725521057104,244067.85802369425,121696.86742281402,5,3.579664610804501,1
397,68.69220063945738,230277.27867037253,26750.051443434902,2,3.8951000290662443,1
594,48.479572344807075,217345.96863267387,159227.2729539461,7,2.9653048229871386,1
511,47.68828945029323,93761.70883945512,64310.58332154136,3,2.9111426605108823,1
699,38.32327538756918,77164.59441452674,131062.44108965991,8,2.838362306215408,1
616,84.92868657998473,178194.6385271271,39979.65823680495,4,4.0,1
334,61.97118687280175,17151.771337945775,90317.7690819707,2,3.5162478232000605,1
772,35.61499724841167,124277.68669478226,92436.38996338742,8,2.0,1
635,52.033468361057885,6506.4117802234105,157146.4096229001,7,2.609454039307241,1
532,51.71013661426496,182703.13663392767,158476.2704400017,4,3.514938101446206,1
530,48.46263693099819,20352.628869697914,185348.98349379166,8,2.2682947272768486,1
708,79.14787900244893,149505.6738766443,36811.394444516285,3,2.0,1
772,52.38878590381741,31687.34923790727,31907.00284786759,9,2.7996601789035576,1
740,42.72483270731185,2416.440727966548,146325.84622317215,4,1.633020075122578,1
700,51.14388508650097,128171.68732808108,53916.582481320096,2,2.688292998427255,1
466,54.499,30623.68837641726,189088.8399776188,7,2.0,1
646,76.58007545204573,170398.57447789103,62979.97529933104,8,3.561328303196951,1
495,55.89605111663036,116047.61506326249,56058.17464200826,2,1.4359963488121172,1
640,30.58923215053395,57627.16333924396,199332.24280544103,4,3.783952518097841,1
543,64.28042936484485,52514.4914958435,78528.47059432183,4,1.9065235450517193,1
736,31.649921975192157,43140.82965987546,185229.56333764113,9,2.58437987655049,1
811,35.63084820733992,45713.25706173501,158099.87043810982,8,3.1613782038019433,1
638,77.26237554366485,213494.23119215659,76186.07779697106,3,2.9643272538527805,1
562,71.65481363693472,89593.721763121,121333.98510570527,1,1.0,1
631,38.697729051132406,189965.49246081823,13494.678069152023,8,3.1779646588433574,1
647,63.787128925713105,96605.10958083427,164321.99093370006,3,1.3148411554087354,1
479,71.74381515197216,41035.63705488555,171748.22397665126,1,1.233608215467904,1
697,46.92162899072841,108386.70739302931,151086.78417425836,5,3.4536807592601098,1
412,55.02300758000565,33003.94467197062,188972.58608583937,7,1.7904807756874679,1
471,54.867576260144084,42687.428314186815,94470.6928097288,5,1.455328749808602,1
467,84.42906436701833,248038.9693784661,35536.5692867707,8,2.908437547872265,1
612,83.82078732984168,9717.313203229334,135245.76093177655,1,2.335549776024202,1
451,68.55276605342033,83685.75507085808,69008.97119780326,7,2.0,1
529,66.30577313680696,35524.12907500417,75639.61617406,5,2.3377091646947874,1
779,52.893407629406134,214853.65084664593,99848.50272210018,2,3.712737404009927,1
650,48.8648210184854,208076.54782600809,64319.695097294745,3,3.7677172147174,1
500,47.535000722354496,118359.4477464847,159264.3267720871,5,3.136944404313639,1
710,57.59103065517445,80854.40539723229,108857.35748701674,5,2.7274510422713685,1
432,32.21730708252347,186970.80136773584,145744.35313653367,3,2.8761678353104547,1
602,83.16897995758202,38437.80706512466,29695.272245307937,4,2.485269083196732,1
390,35.428172991063235,239448.1251786296,144363.1736771877,10,1.0,1
375,54.16149444684347,76360.12740275059,111189.53273655692,0,1.0,1
340,57.75171252652981,84531.45087291548,172839.00119453933,2,1.1605919623907281,1
580,59.71951726893801,91897.87154119661,66978.77659774764,3,2.6554874589360447,1
552,42.7984251385235,58490.049536815,49059.2001930558,2,3.451903457745055,1
479,62.79648142367301,204273.50858700197,55090.76293431039,7,2.4424756396133676,1
479,54.22926287341552,236977.88218099653,43869.57912970564,5,2.3541474253168957,1
340,59.455519448213444,224745.9837697569,134213.61444623128,1,1.2277597241067233,1
537,45.74502925582551,185036.7603992014,139008.93930135472,2,3.2860956426918735,1
574,48.01348502427523,34820.23307490372,197877.70773437087,3,3.0,1
503,61.1161822213486,70225.17068961561,85205.16321923258,1,2.0,1
344,84.42363452296861,14408.953392669344,123660.30168463598,4,2.946131525921464,1
613,36.48934590257159,98220.61079680736,195852.3132915112,0,2.4936075415429575,1
510,70.48020840136599,216358.303755941,66850.58101429036,0,2.3163825819423622,1
690,73.07436320486367,136489.98259753088,19124.568914996715,7,3.8013520582702487,1
510,26.357980714606573,239531.39386318333,92909.40865640664,3,2.4105048213483564,1
354,64.90253475572425,114773.96316171747,171115.6340017267,8,2.1130562534727044,1
571,33.878357348804585,163980.88518763048,149677.33605708907,7,2.4060821325597708,1
533,32.253174829262015,21620.230428808238,60423.816768720346,3,1.82621737577522,1
608,51.79648624283205,73719.38424747452,93638.69364310836,4,2.37951698134685,1
593,53.43985422543949,90929.19140940213,184713.29100768757,9,1.9511273082845013,1
618,71.06096747960747,134664.80170573143,166003.10010914542,4,3.1939032520392523,1
576,42.12998192795271,111702.4031638213,58718.779097015045,4,1.6465225248716213,1
496,52.25190848012756,204533.43576663075,87647.98642927145,8,1.7155807259946052,1
646,63.91263148097629,120340.03375132012,136703.09354363286,4,3.5087368519023707,1
345,69.43711778147264,137900.01449068883,162388.8665590898,4,1.2185588907363198,1
779,44.47645295204284,178927.50481330624,75532.21153274742,6,2.5887684501857127,1
400,51.77746182488397,240000.62043763875,141109.00585305144,10,1.0,1
565,55.78453487698962,232588.58690501918,16692.009483178288,2,3.0,1
378,62.19014283387968,86264.93672853538,40828.48224224619,7,3.0,1
744,40.60592138763998,35017.15593746289,144698.79629699423,6,3.0,1
487,36.42859647574946,182066.33837118847,68482.63921171264,8,2.505078407489218,1
503,73.86512274733614,183097.28084676736,179505.16560715056,9,3.939203004321579,1
439,49.780004593153144,162841.96564595922,145968.77910956755,5,2.268276020453557,1
721,63.95902177775011,11395.536637682404,83727.9099863292,1,3.9590217777501095,1
462,86.5253164210269,182251.1554559127,100889.27223311017,5,1.2949367157946208,1
706,75.94112147616491,147670.3287930408,183877.10923589196,4,2.0,1
687,37.92936091442348,130307.10455345079,169838.2122708604,6,2.5426144991592285,1
452,44.348253026275415,55967.109257204625,60347.186169944296,2,4.0,1
800,28.155874545559605,114977.4551217551,130870.24480989642,4,2.0623498182238427,1
599,26.480786761968968,179405.2641274524,76790.49850648551,8,1.129803309507758,1
431,55.26172756265228,221029.29860756197,29000.378658253998,7,1.415957587339911,1
749,53.81720303133187,224499.4722481467,108150.64448454046,10,3.618064363759825,1
836,76.0947465914137,96971.20448173312,158409.0241818709,7,2.351344595937169,1
464,42.3576027735714,160150.37229923648,146854.9765187375,7,2.0,1
626,80.24972592558461,180436.53700307934,41739.95129259979,4,4.0,1
631,69.06171909586365,14953.135125013861,21801.22200356827,5,2.397256929072727,1
520,66.11012945784461,211792.54707929862,84809.32152297274,6,2.192904957198259,1
689,35.58457642116373,40136.81232737019,98747.61514355899,4,2.0,1
605,41.39313215601291,131951.70011502618,120481.90431946158,3,3.0,1
547,59.60306238619269,154693.68501303063,78718.54480016175,7,1.9612960566248179,1
714,33.85976786224829,63835.63227197078,196294.15011219657,4,4.0,1
616,43.58502015323542,219409.10217462917,97747.30500004624,1,3.6317748436527553,1
458,21.228644488003916,240911.23797456283,146364.53466382288,6,2.1079100037206837,1
464,41.23230205832822,217027.69412979635,156067.468766169,4,2.0,1
729,25.856498429647978,19286.598965444628,52141.34464803501,2,1.8302415017928642,1
434,65.21002301962749,225433.91346912598,32309.015985630154,0,2.0343468252335875,1
567,66.46517958972986,142735.48355379325,199322.64371771118,3,1.0445683675225115,1
665,46.1317818235749,171985.8546905665,54707.1044633965,4,2.443377075450537,1
351,35.333988924214694,191133.64987075212,57946.42369590607,4,3.333367838116563,1
